Rural-UrbanContinuumCode2013,PopulationEstimate2018,PopTotalMale2017,PopTotalFemale2017,FracMale2017,PopulationEstimate65+2017,PopulationDensityperSqMile2010,CensusPopulation2010,MedianAge2010,#EligibleforMedicare2018,"MedicareEnrollment,AgedTot2017",DiabetesPercentage,HeartDiseaseMortality,StrokeMortality,Smokers_Percentage,RespMortalityRate2014,#FTEHospitalTotal2017,"TotalM.D.'s,TotNon-FedandFed2017",#HospParticipatinginNetwork2017,#Hospitals,#ICU_beds,dem_to_rep_ratio,PopMale<52010,PopFmle<52010,PopMale5-92010,PopFmle5-92010,PopMale10-142010,PopFmle10-142010,PopMale15-192010,PopFmle15-192010,PopMale20-242010,PopFmle20-242010,PopMale25-292010,PopFmle25-292010,PopMale30-342010,PopFmle30-342010,PopMale35-442010,PopFmle35-442010,PopMale45-542010,PopFmle45-542010,PopMale55-592010,PopFmle55-592010,PopMale60-642010,PopFmle60-642010,PopMale65-742010,PopFmle65-742010,PopMale75-842010,PopFmle75-842010,PopMale>842010,PopFmle>842010,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,SVIPercentile,Spread Factor
4.0,102665.0,52005.0,51072.0,0.5045257428912366,20547.0,202.8,107841.0,42.3,25396.0,20161.0,9.9,221.5,39.7,20.965683909000003,75.06,1009.0,89.0,0.0,2.0,20.0,0.3924737971966157,3021.0,2954.0,3306.0,3055.0,3581.0,3236.0,3602.0,3387.0,2899.0,2766.0,3080.0,2706.0,3329.0,2874.0,7369.0,6607.0,8639.0,8416.0,4247.0,4068.0,3428.0,3478.0,4403.0,4974.0,2515.0,3527.0,766.0,1608.0,22,14,14,16,14,21,0.4854,9.740417863926363e-06
1.0,1243857.0,595713.0,652801.0,0.4771376212040874,221994.0,2800.0,1280122.0,40.2,263068.0,210857.0,9.3,198.9,34.6,20.03452224,48.47,61225.0,10207.0,14.0,15.0,680.0,2.1620370119048267,37733.0,37060.0,38929.0,37887.0,42551.0,40800.0,45737.0,44393.0,38379.0,39956.0,39395.0,42591.0,36796.0,39204.0,76296.0,82577.0,94441.0,102745.0,43157.0,47025.0,34479.0,39450.0,41689.0,53917.0,27389.0,42125.0,10391.0,23030.0,22,14,14,16,14,21,0.6809,3.330653879712172e-06
6.0,51323.0,25517.0,26019.0,0.4951296181310152,9921.0,88.6,52959.0,40.8,11880.0,9831.0,6.1,196.2,44.0,18.42348452,52.83,336.0,44.0,0.0,1.0,6.0,0.22336598041175296,1791.0,1745.0,1872.0,1737.0,1910.0,1913.0,1848.0,1712.0,1298.0,1324.0,1402.0,1331.0,1489.0,1456.0,3300.0,3236.0,3973.0,3964.0,1725.0,1812.0,1555.0,1637.0,2234.0,2469.0,1207.0,1648.0,424.0,947.0,22,14,14,16,14,21,0.1347,5.566983335235386e-06
1.0,204826.0,99298.0,101166.0,0.4953408093223721,26487.0,393.2,174214.0,37.4,32133.0,25961.0,7.5,136.4,38.4,15.015131325999999,46.44,423.0,849.0,1.0,1.0,6.0,0.7099777654252363,6648.0,6332.0,8003.0,7653.0,7233.0,6852.0,6049.0,5544.0,3555.0,3655.0,3766.0,4156.0,5227.0,5893.0,14674.0,15203.0,13592.0,13800.0,5431.0,5506.0,4418.0,4507.0,4645.0,5267.0,2146.0,2788.0,538.0,1133.0,22,14,14,16,14,21,0.0166,6.97456098625872e-07
1.0,155782.0,77074.0,77659.0,0.4981096469402132,23968.0,289.8,146156.0,38.2,30174.0,23442.0,8.2,162.6,38.7,17.35112124,58.52,1858.0,238.0,0.0,1.0,20.0,0.5614704156699915,4824.0,4530.0,5373.0,5264.0,5954.0,5527.0,5534.0,5011.0,4134.0,3651.0,4286.0,4080.0,4475.0,4540.0,10305.0,10449.0,11069.0,11368.0,4584.0,4922.0,4000.0,4201.0,4881.0,5536.0,2384.0,3175.0,647.0,1452.0,22,14,14,16,14,21,0.2354,1.8340648195188514e-06
1.0,1310300.0,630271.0,661710.0,0.4878330254082684,151356.0,2186.1,1163414.0,33.4,188356.0,143800.0,9.5,175.9,44.7,19.93468173,65.12,40373.0,6207.0,9.0,10.0,449.0,1.761883500308532,42372.0,40745.0,39175.0,37593.0,37609.0,36169.0,41288.0,39704.0,51225.0,51423.0,50010.0,51898.0,44139.0,44716.0,78842.0,79018.0,77529.0,82376.0,31609.0,35518.0,25400.0,29350.0,27581.0,35053.0,15040.0,22510.0,4680.0,10842.0,22,14,14,16,14,21,0.5124,1.4173417210889546e-06
1.0,94031.0,46511.0,47407.0,0.4952298813858898,18498.0,233.4,93389.0,43.3,21210.0,18148.0,6.0,160.0,30.4,16.907991407,45.23,1178.0,268.0,1.0,1.0,12.0,0.5812353194164158,2680.0,2531.0,3463.0,3297.0,3847.0,3610.0,3600.0,3352.0,2093.0,1934.0,1759.0,1729.0,1777.0,1934.0,5586.0,5998.0,7905.0,8256.0,3693.0,3662.0,3082.0,3127.0,3886.0,4122.0,1906.0,2588.0,625.0,1347.0,22,14,14,16,14,21,0.0901,3.038511615470278e-06
2.0,167995.0,82016.0,84736.0,0.4918441757819996,27949.0,390.5,161573.0,37.2,33049.0,26831.0,10.5,163.1,34.8,17.569766159,53.91,1497.0,629.0,1.0,2.0,20.0,0.5962711166048621,4667.0,4402.0,4967.0,4810.0,5035.0,4817.0,6801.0,6945.0,7929.0,7794.0,5423.0,5030.0,4235.0,4357.0,8942.0,9509.0,11579.0,12064.0,5214.0,5529.0,4665.0,4861.0,5557.0,6234.0,3112.0,4231.0,974.0,1890.0,22,14,14,16,14,21,0.2076,8.503654445497953e-07
1.0,816684.0,392749.0,421073.0,0.4825981602856644,122312.0,1976.7,802374.0,37.1,151897.0,119186.0,9.9,173.9,48.7,19.327357226,58.56,34052.0,5779.0,7.0,8.0,297.0,1.242155874816457,26884.0,26385.0,25996.0,25305.0,26486.0,25337.0,29463.0,28249.0,29646.0,29962.0,28132.0,29863.0,24633.0,25487.0,47543.0,50303.0,57687.0,62211.0,25535.0,27965.0,20014.0,22425.0,23681.0,29649.0,14600.0,22547.0,4921.0,11465.0,22,14,14,16,14,21,0.5369,2.2740042135548846e-06
1.0,230514.0,112431.0,117686.0,0.4885818952967403,44804.0,1011.2,230041.0,42.3,53386.0,44235.0,7.5,184.1,35.2,17.391700664000002,54.2,2745.0,380.0,0.0,1.0,27.0,0.7220761030270018,6480.0,6131.0,7173.0,6848.0,7631.0,7353.0,7631.0,7023.0,6086.0,5863.0,6507.0,6369.0,6526.0,6414.0,14813.0,15016.0,18533.0,19196.0,8235.0,8725.0,6977.0,7546.0,8850.0,10569.0,5099.0,7147.0,1602.0,3698.0,22,14,14,16,14,21,0.1293,0.0
1.0,175769.0,85214.0,88234.0,0.4912942207462756,28043.0,243.9,166492.0,39.1,35385.0,27805.0,10.0,175.1,40.6,18.716060345,72.42,1590.0,178.0,1.0,1.0,38.0,0.5342596748697332,5452.0,5136.0,5910.0,5452.0,6122.0,5878.0,6265.0,5965.0,4728.0,4922.0,4488.0,4726.0,4666.0,4843.0,11072.0,11478.0,13044.0,13354.0,5444.0,5660.0,4727.0,5073.0,5901.0,6765.0,2900.0,3975.0,805.0,1741.0,22,14,14,16,14,21,0.229,8.127550526949738e-07
1.0,309461.0,151628.0,156296.0,0.4924202075836895,54876.0,613.6,301356.0,40.0,67652.0,53850.0,11.4,166.6,33.9,18.178693932999998,69.41,3978.0,563.0,2.0,4.0,75.0,1.0019605495525161,9239.0,8798.0,10245.0,9668.0,10721.0,10300.0,10966.0,10486.0,8853.0,8221.0,8090.0,7994.0,8890.0,8651.0,20120.0,20152.0,23314.0,23949.0,10436.0,10709.0,8897.0,9526.0,10614.0,12314.0,5814.0,8393.0,1936.0,4060.0,22,14,14,16,14,21,0.5089,5.077953510873976e-06
2.0,429899.0,208655.0,222232.0,0.4842452893682102,68150.0,1296.2,441815.0,37.0,87282.0,66341.0,11.6,214.4,43.4,21.087334662,70.47,13045.0,2097.0,0.0,7.0,251.0,1.464147005204893,15052.0,14680.0,14772.0,13984.0,14625.0,14004.0,17137.0,16510.0,16792.0,17029.0,14536.0,14875.0,13032.0,13500.0,26701.0,27949.0,31221.0,33220.0,14411.0,15338.0,11918.0,12720.0,13298.0,16125.0,7816.0,11973.0,2655.0,5942.0,22,14,14,16,14,21,0.6876,3.323039664133735e-06
1.0,44413.0,23934.0,20102.0,0.5435098555727133,6639.0,93.2,43435.0,39.1,8327.0,6414.0,13.7,182.8,41.7,18.518140197,70.74,317.0,30.0,1.0,1.0,13.0,0.4108847046685581,1249.0,1289.0,1349.0,1321.0,1399.0,1307.0,1654.0,1378.0,1491.0,1019.0,1647.0,1015.0,1900.0,1037.0,4023.0,2744.0,3982.0,3095.0,1459.0,1362.0,1202.0,1124.0,1474.0,1629.0,715.0,987.0,188.0,396.0,22,14,14,16,14,21,0.3382,0.0
2.0,229642.0,112155.0,117641.0,0.4880633257323888,47159.0,580.2,238823.0,42.9,57890.0,45908.0,10.3,218.4,39.3,19.889566928,58.95,6449.0,801.0,2.0,3.0,67.0,1.07022157564906,6553.0,6257.0,7013.0,6712.0,7605.0,7378.0,8344.0,7903.0,7118.0,6621.0,6488.0,6398.0,6552.0,6407.0,14373.0,14035.0,17677.0,18921.0,9052.0,9327.0,7485.0,7902.0,8875.0,11056.0,6073.0,9328.0,2292.0,5078.0,22,14,14,16,14,21,0.5889,8.709208245878367e-06
1.0,179146.0,88167.0,90204.0,0.4942899910859949,30798.0,409.0,172332.0,40.4,37276.0,30692.0,8.7,167.2,33.0,15.937067449,57.41,716.0,337.0,2.0,2.0,12.0,0.5871556285349389,5281.0,5046.0,6314.0,5992.0,6720.0,6402.0,6175.0,5745.0,4017.0,3784.0,4188.0,4233.0,4599.0,4906.0,12334.0,12784.0,14141.0,14402.0,5879.0,6199.0,5181.0,5409.0,6135.0,6671.0,3049.0,3873.0,928.0,1945.0,22,14,14,16,14,21,0.0102,2.3923025273878766e-06
2.0,106222.0,51713.0,53409.0,0.4919331823975952,19231.0,252.1,102506.0,40.6,23456.0,19033.0,11.0,191.0,43.2,17.755028181,63.78,969.0,139.0,1.0,1.0,10.0,0.35383910029936083,3276.0,3039.0,3486.0,3386.0,3650.0,3449.0,3685.0,3292.0,2669.0,2559.0,2849.0,2826.0,2817.0,2877.0,6673.0,6709.0,7735.0,8006.0,3558.0,3654.0,3127.0,3453.0,4126.0,4610.0,2122.0,2873.0,613.0,1387.0,22,14,14,16,14,21,0.1191,9.414245636497147e-06
2.0,532331.0,256171.0,275371.0,0.4819393387540402,93680.0,1159.5,535153.0,39.2,114313.0,90685.0,11.5,184.0,45.5,20.198986786,60.28,19192.0,2161.0,6.0,4.0,196.0,0.9847226593709899,16966.0,16480.0,17193.0,16488.0,17536.0,16759.0,18743.0,18275.0,17793.0,18162.0,17099.0,17889.0,15803.0,16298.0,31970.0,33675.0,38353.0,40567.0,17060.0,19114.0,14840.0,17049.0,18603.0,22831.0,11280.0,16559.0,3722.0,8046.0,22,14,14,16,14,21,0.6726,8.050844842239669e-07
1.0,58086.0,30410.0,27420.0,0.5258516340999482,8887.0,111.1,55698.0,38.5,11426.0,8840.0,12.5,203.6,39.0,19.859193858,71.03,431.0,50.0,0.0,1.0,8.0,0.3823494963691731,1622.0,1605.0,1813.0,1811.0,1966.0,1890.0,2155.0,1824.0,1978.0,1313.0,2028.0,1413.0,2118.0,1661.0,4504.0,3630.0,4512.0,4000.0,1786.0,1792.0,1578.0,1543.0,1980.0,2188.0,950.0,1260.0,241.0,537.0,22,14,14,16,14,21,0.2818,9.837629918200106e-06
2.0,162927.0,79538.0,82739.0,0.4901372344817812,25845.0,331.2,161419.0,37.4,32599.0,25717.0,10.6,207.4,34.8,18.890229241,62.18,757.0,224.0,1.0,1.0,16.0,0.8105126216506967,4158.0,4032.0,4530.0,4429.0,5183.0,4942.0,6929.0,7575.0,8248.0,8833.0,4804.0,4509.0,4193.0,4218.0,9564.0,10036.0,12087.0,12436.0,5349.0,5517.0,4442.0,4586.0,5544.0,6103.0,2947.0,3774.0,863.0,1588.0,22,14,14,16,14,21,0.2455,7.89135186748842e-06
4.0,58799.0,29260.0,29935.0,0.4942985049412957,10750.0,149.2,60944.0,40.4,13602.0,10705.0,11.1,180.5,40.5,20.154592925,66.02,595.0,61.0,2.0,2.0,18.0,0.6085437607256681,1921.0,1905.0,2162.0,2031.0,2122.0,2032.0,2114.0,2033.0,1673.0,1531.0,1677.0,1743.0,1799.0,1714.0,3773.0,3854.0,4797.0,4735.0,2167.0,2203.0,1808.0,1835.0,2278.0,2578.0,1275.0,1829.0,426.0,929.0,22,14,14,16,14,21,0.3987,0.0
2.0,371574.0,180983.0,191559.0,0.4858056272849773,70724.0,652.9,375586.0,41.1,87234.0,70545.0,10.4,172.6,35.9,19.004006925,60.1,8139.0,1038.0,2.0,3.0,128.0,0.6926251168841728,11139.0,10691.0,11936.0,11428.0,12890.0,12057.0,13577.0,12831.0,10999.0,11201.0,10378.0,10606.0,10016.0,10437.0,22701.0,23534.0,27973.0,29401.0,13104.0,14033.0,11371.0,12305.0,14217.0,16702.0,8468.0,12141.0,2973.0,6477.0,22,14,14,16,14,21,0.3666,4.613578222065361e-06
2.0,541918.0,262650.0,278578.0,0.48528531413748,94518.0,1312.6,541781.0,40.0,115373.0,92570.0,9.0,179.7,37.5,18.483947403,65.67,16093.0,2080.0,3.0,4.0,170.0,1.1984360773391889,15988.0,15536.0,16942.0,16279.0,18445.0,17418.0,19450.0,18775.0,17265.0,16846.0,16316.0,16895.0,15365.0,15963.0,34119.0,35252.0,40907.0,43528.0,18774.0,19958.0,15693.0,17099.0,17866.0,21590.0,11122.0,16212.0,3760.0,8418.0,22,14,14,16,14,21,0.3334,1.5816836811895103e-06
2.0,198627.0,97790.0,102590.0,0.4880227567621519,42012.0,340.2,210312.0,42.8,52550.0,41594.0,11.2,213.2,43.0,19.676252876,63.93,2707.0,290.0,1.0,2.0,42.0,0.8774069843342036,5986.0,5660.0,6394.0,6078.0,6906.0,6726.0,7179.0,6774.0,5861.0,5687.0,5618.0,5656.0,5639.0,5430.0,12706.0,12958.0,15731.0,16534.0,7599.0,8289.0,6850.0,7434.0,8806.0,10002.0,5141.0,7340.0,1734.0,3594.0,22,14,14,16,14,21,0.464,5.753785451409641e-06
1.0,232173.0,114957.0,113925.0,0.5022544367840197,32371.0,530.0,212693.0,37.8,39353.0,31849.0,9.5,155.9,36.8,15.228085463,57.85,1455.0,651.0,1.0,1.0,57.0,0.4344242236904808,7409.0,6876.0,8920.0,8368.0,8881.0,8474.0,7223.0,6854.0,5461.0,4271.0,6093.0,5531.0,6747.0,6679.0,16985.0,16840.0,17387.0,17045.0,6383.0,6555.0,5261.0,5514.0,6170.0,6991.0,3079.0,4104.0,897.0,1695.0,22,14,14,16,14,21,0.0478,4.307133043032566e-06
4.0,60155.0,29653.0,30765.0,0.4907974444701911,12430.0,97.8,61778.0,43.0,15269.0,11823.0,12.3,176.3,42.4,18.048098639000003,69.8,2577.0,126.0,1.0,2.0,11.0,0.3912450034123038,1687.0,1556.0,1807.0,1731.0,1873.0,1828.0,2223.0,2004.0,1839.0,1864.0,1623.0,1614.0,1628.0,1679.0,3651.0,3822.0,4723.0,4941.0,2357.0,2396.0,2032.0,2106.0,2796.0,3127.0,1500.0,2032.0,426.0,913.0,22,14,14,16,14,21,0.3497,1.1874087179548072e-05
4.0,115967.0,57688.0,58350.0,0.4971474861683242,20138.0,206.4,114520.0,38.3,24017.0,19550.0,13.4,171.9,38.7,17.467266789,63.93,895.0,162.0,0.0,2.0,14.0,0.4657886581964673,4100.0,3691.0,4168.0,3911.0,4227.0,3971.0,4392.0,4321.0,3833.0,3604.0,3256.0,3158.0,3140.0,3196.0,6738.0,6896.0,8378.0,8469.0,3822.0,3904.0,3234.0,3424.0,4253.0,4741.0,2330.0,3106.0,728.0,1529.0,22,14,14,16,14,21,0.479,8.62314279062147e-06
2.0,130696.0,64355.0,66137.0,0.4931719952180977,19459.0,203.3,125488.0,35.3,24802.0,19897.0,11.1,197.2,43.4,16.871287487,57.79,404.0,358.0,1.0,1.0,10.0,0.8406055757277371,3521.0,3326.0,3921.0,3575.0,3992.0,3883.0,5442.0,5835.0,7043.0,7186.0,3966.0,3780.0,3427.0,3457.0,7410.0,7493.0,8637.0,9062.0,4066.0,4257.0,3331.0,3489.0,3727.0,4346.0,2176.0,2989.0,688.0,1463.0,22,14,14,16,14,21,0.1662,6.558294493655943e-06
7.0,21935.0,10925.0,11104.0,0.4959371737255436,4132.0,55.6,22615.0,40.5,5036.0,4124.0,12.3,183.6,50.1,18.568423336,48.47,230.0,11.0,0.0,1.0,5.0,0.33677021960364223,748.0,692.0,773.0,743.0,842.0,723.0,771.0,738.0,565.0,555.0,618.0,640.0,684.0,624.0,1463.0,1440.0,1693.0,1689.0,818.0,769.0,643.0,704.0,887.0,972.0,496.0,757.0,185.0,383.0,22,14,14,16,14,21,0.2274,0.0
6.0,22082.0,10945.0,10964.0,0.4995663882422749,3473.0,39.6,22683.0,36.2,4604.0,3165.0,22.8,258.2,40.5,27.744408618,76.93,206.0,18.0,0.0,1.0,0.0,0.28869855859619803,797.0,843.0,942.0,853.0,972.0,869.0,901.0,851.0,625.0,633.0,658.0,714.0,680.0,660.0,1491.0,1449.0,1619.0,1583.0,684.0,685.0,626.0,614.0,868.0,908.0,383.0,487.0,102.0,186.0,24,28,28,16,31,31,0.8965,6.469393300296298e-06
6.0,28977.0,15307.0,13866.0,0.5246974942583896,4819.0,23.2,29600.0,37.8,6175.0,4763.0,9.8,227.5,42.2,20.359450479,88.09,179.0,8.0,0.0,2.0,0.0,0.3733415612465288,1003.0,1052.0,1058.0,1020.0,1051.0,988.0,1044.0,1028.0,985.0,766.0,1197.0,816.0,1102.0,749.0,1983.0,1621.0,2284.0,2004.0,907.0,971.0,800.0,828.0,1114.0,1307.0,590.0,830.0,178.0,324.0,24,28,28,16,31,31,0.9459,9.86003677793718e-06
1.0,144447.0,69440.0,70486.0,0.4962623100781842,17884.0,128.9,115541.0,35.7,22454.0,17325.0,11.4,182.2,43.2,14.520999536,70.26,324.0,107.0,2.0,1.0,8.0,0.2919521832641425,4347.0,4189.0,4422.0,4322.0,4422.0,4342.0,3959.0,3821.0,3175.0,3087.0,4090.0,4025.0,4239.0,4136.0,8288.0,7958.0,8487.0,8518.0,3450.0,3609.0,2940.0,3139.0,3534.0,3919.0,1567.0,2207.0,414.0,935.0,24,28,28,16,31,31,0.2621,1.9779869828676658e-06
1.0,281669.0,139855.0,139786.0,0.5001233724668415,35977.0,474.7,255755.0,32.7,46225.0,35186.0,10.5,169.4,39.3,15.500138403,68.44,3507.0,519.0,0.0,1.0,77.0,0.6208865010073875,8676.0,8136.0,8665.0,8254.0,8337.0,7764.0,9731.0,9705.0,13754.0,12931.0,11305.0,10169.0,9522.0,8699.0,16107.0,16016.0,16864.0,17335.0,7256.0,7690.0,6122.0,6540.0,7118.0,8266.0,3412.0,4532.0,950.0,1899.0,24,28,28,16,31,31,0.3436,2.028723684283934e-06
2.0,71604.0,35528.0,36176.0,0.4954814236304809,12402.0,73.6,69967.0,40.0,16773.0,12349.0,10.6,247.6,42.2,18.662035864,84.44,288.0,30.0,1.0,3.0,0.0,0.2707300115874855,2263.0,2122.0,2502.0,2319.0,2596.0,2513.0,2541.0,2372.0,1917.0,1758.0,1974.0,1951.0,1957.0,1970.0,4307.0,4425.0,5351.0,5338.0,2400.0,2541.0,2141.0,2234.0,2907.0,3173.0,1368.0,1866.0,395.0,766.0,24,28,28,16,31,31,0.4901,0.0
6.0,42733.0,20968.0,21634.0,0.4921834655649969,10457.0,56.2,41487.0,45.2,11422.0,8485.0,8.7,233.6,45.4,20.994549533,72.23,196.0,39.0,1.0,1.0,6.0,0.2799763233553188,1243.0,1122.0,1290.0,1280.0,1282.0,1380.0,1393.0,1264.0,973.0,968.0,971.0,1028.0,959.0,967.0,2288.0,2239.0,2905.0,3090.0,1422.0,1612.0,1641.0,1634.0,2641.0,2634.0,1218.0,1319.0,244.0,480.0,24,28,28,16,31,31,0.7697,6.68603387813366e-06
7.0,5821.0,3332.0,2511.0,0.5702550059900736,1028.0,9.8,6239.0,40.1,1326.0,1018.0,8.7,231.9,42.0,20.229336946,84.5,101.0,4.0,0.0,1.0,0.0,0.21794871794871795,165.0,155.0,175.0,193.0,170.0,168.0,168.0,160.0,266.0,139.0,373.0,149.0,305.0,133.0,541.0,289.0,541.0,353.0,193.0,185.0,182.0,152.0,241.0,268.0,155.0,234.0,63.0,123.0,24,28,28,16,31,31,0.7742,0.0
5.0,44161.0,22093.0,22451.0,0.4959815014367816,8456.0,50.6,46562.0,39.3,10702.0,8331.0,14.9,206.4,42.1,18.841652395,78.82,445.0,54.0,1.0,2.0,6.0,0.3070982582977325,1695.0,1653.0,1597.0,1524.0,1734.0,1564.0,1700.0,1657.0,1319.0,1280.0,1408.0,1314.0,1422.0,1346.0,2559.0,2444.0,3237.0,3266.0,1483.0,1575.0,1388.0,1465.0,1902.0,2171.0,1140.0,1607.0,376.0,736.0,24,28,28,16,31,31,0.8420000000000001,3.2349163935858078e-06
6.0,41107.0,20363.0,20558.0,0.4976173602795631,7432.0,63.0,41259.0,39.4,9529.0,7105.0,8.7,262.6,40.0,20.874508174000002,77.73,115.0,18.0,1.0,1.0,0.0,0.2962353959324968,1465.0,1412.0,1445.0,1332.0,1555.0,1416.0,1540.0,1443.0,1060.0,1093.0,1178.0,1197.0,1190.0,1149.0,2500.0,2462.0,3027.0,3005.0,1416.0,1385.0,1230.0,1288.0,1862.0,1958.0,864.0,1146.0,240.0,401.0,24,28,28,16,31,31,0.7519,3.475251000003475e-06
4.0,68362.0,33732.0,35354.0,0.4882610080189908,11296.0,87.6,70990.0,37.6,16372.0,11803.0,12.3,320.1,59.9,21.27680751,114.92,2526.0,124.0,1.0,1.0,24.0,0.5302798643887523,2472.0,2402.0,2487.0,2407.0,2488.0,2390.0,2611.0,2346.0,2287.0,2213.0,2312.0,2396.0,2223.0,2303.0,4167.0,4273.0,4920.0,5099.0,2268.0,2380.0,2019.0,2119.0,2564.0,3047.0,1450.0,2006.0,427.0,914.0,24,28,28,16,31,31,0.9338,2.0897156732854925e-06
1.0,792582.0,385839.0,402119.0,0.4896695001510233,104689.0,1013.9,718633.0,34.3,133004.0,101489.0,10.7,211.7,44.6,17.411912594,77.84,21664.0,3807.0,7.0,19.0,300.0,0.7968764348127062,28323.0,26922.0,26036.0,24942.0,24249.0,22949.0,24182.0,23492.0,27605.0,27690.0,29683.0,29362.0,25079.0,25065.0,44214.0,44551.0,47765.0,50258.0,21083.0,22485.0,17141.0,19200.0,20623.0,24913.0,11678.0,17395.0,3715.0,8033.0,24,28,28,16,16,16,0.6818,5.40728187835995e-07
2.0,47014.0,23634.0,23599.0,0.5003705036732793,9059.0,21.1,47472.0,41.4,10560.0,7616.0,9.0,209.1,42.2,19.057237955999998,61.7,125.0,17.0,0.0,2.0,0.0,0.44501868490100976,1448.0,1456.0,1674.0,1580.0,1723.0,1621.0,1672.0,1547.0,1243.0,1054.0,1368.0,1234.0,1403.0,1270.0,2869.0,2792.0,3849.0,3780.0,1722.0,1752.0,1519.0,1618.0,2124.0,2239.0,1022.0,1240.0,253.0,400.0,24,28,28,16,31,31,0.6239,3.038608560368036e-06
2.0,16390.0,8187.0,8285.0,0.4970252549781447,3132.0,29.2,16577.0,41.3,4158.0,3055.0,12.8,246.6,41.3,19.49964543,76.31,129.0,6.0,0.0,1.0,0.0,0.28420384859378306,517.0,538.0,598.0,523.0,605.0,570.0,593.0,559.0,389.0,414.0,404.0,451.0,452.0,404.0,1016.0,1063.0,1249.0,1228.0,597.0,581.0,558.0,545.0,801.0,808.0,376.0,459.0,96.0,183.0,24,28,28,16,31,31,0.5424,0.0
4.0,72679.0,34533.0,37693.0,0.4781242211945837,11584.0,88.2,69442.0,37.0,15718.0,11656.0,12.2,248.3,43.5,20.844648410999998,100.75,632.0,70.0,1.0,1.0,14.0,0.33701255042581796,2417.0,2365.0,2407.0,2365.0,2561.0,2324.0,2629.0,2554.0,2293.0,2544.0,1983.0,2356.0,1999.0,2227.0,4052.0,4470.0,4691.0,5075.0,2074.0,2262.0,1806.0,2053.0,2672.0,3006.0,1390.0,1836.0,318.0,713.0,24,28,28,16,31,31,0.7815,0.0
2.0,91984.0,45572.0,45872.0,0.4983596518087573,14591.0,128.6,86905.0,38.3,18921.0,14589.0,11.0,234.8,40.1,17.769915311,73.11,1147.0,69.0,1.0,2.0,6.0,0.25562061268721903,2779.0,2709.0,3164.0,2993.0,3522.0,3401.0,3385.0,3202.0,2574.0,2407.0,2408.0,2513.0,2393.0,2489.0,5707.0,5902.0,6629.0,6779.0,2644.0,2780.0,2421.0,2495.0,3313.0,3608.0,1665.0,1878.0,449.0,696.0,24,28,28,16,31,31,0.2834,3.1061302586785277e-06
2.0,41179.0,20389.0,20863.0,0.4942548240085329,7634.0,63.0,42391.0,39.0,10207.0,7105.0,13.9,281.0,39.9,23.315454301,76.11,155.0,17.0,0.0,1.0,0.0,0.2811351947097722,1435.0,1374.0,1563.0,1460.0,1631.0,1491.0,1630.0,1455.0,1143.0,1123.0,1179.0,1144.0,1194.0,1203.0,2704.0,2840.0,3022.0,3127.0,1309.0,1419.0,1284.0,1332.0,1826.0,1981.0,905.0,1062.0,180.0,375.0,24,28,28,16,31,31,0.9159,0.0
2.0,648360.0,315370.0,330896.0,0.4879879182875163,90426.0,1058.1,603403.0,35.2,116584.0,89611.0,9.4,226.6,40.8,17.597289960999998,68.44,15404.0,2154.0,5.0,12.0,379.0,0.6089575621456003,22790.0,21921.0,22445.0,20876.0,21115.0,20122.0,21225.0,20450.0,20836.0,21316.0,22719.0,22755.0,20727.0,20967.0,39431.0,39042.0,40700.0,42942.0,17889.0,19406.0,14499.0,16374.0,17144.0,21186.0,9694.0,14746.0,3226.0,6860.0,24,28,28,16,31,31,0.6159,6.610084344676238e-07
2.0,80110.0,38997.0,39660.0,0.4957854990655631,12403.0,130.2,73085.0,37.2,15398.0,11627.0,14.6,209.7,38.2,17.900176329,73.76,189.0,43.0,0.0,1.0,6.0,0.2922408172136492,2560.0,2575.0,2849.0,2765.0,2855.0,2666.0,2608.0,2403.0,1745.0,1871.0,2132.0,2417.0,2393.0,2478.0,4919.0,4932.0,5165.0,5375.0,2296.0,2513.0,2181.0,2248.0,2889.0,2983.0,1123.0,1411.0,271.0,462.0,24,28,28,16,31,31,0.4245,5.349786900155144e-06
4.0,51843.0,25317.0,26615.0,0.4875028883925133,9954.0,122.7,50976.0,41.1,12263.0,9720.0,13.2,225.4,41.1,17.041487116,63.89,563.0,79.0,1.0,1.0,8.0,0.31898894154818325,1776.0,1535.0,1705.0,1624.0,1670.0,1560.0,1804.0,1605.0,1418.0,1458.0,1526.0,1514.0,1322.0,1424.0,2820.0,2968.0,3529.0,3986.0,1747.0,1813.0,1425.0,1664.0,2044.0,2490.0,1407.0,1812.0,471.0,859.0,24,28,28,16,31,31,0.4382,1.1022289825599818e-05
3.0,92101.0,45552.0,45399.0,0.5008411122472539,14217.0,126.6,85579.0,32.1,17342.0,13910.0,5.3,111.0,36.2,13.275460835,39.59,1637.0,415.0,1.0,1.0,12.0,2.1712904425436967,1918.0,1860.0,2026.0,2083.0,2286.0,2180.0,4480.0,4309.0,7429.0,6334.0,3191.0,2735.0,2291.0,2197.0,4258.0,4337.0,5112.0,5626.0,2904.0,3020.0,2397.0,2326.0,2563.0,2821.0,1440.0,1845.0,573.0,1038.0,22,15,15,15,16,16,0.349,3.102184403147476e-06
